Id,cos_mean,cos_max,wmd_mean,wmd_min
5963,0.8534207440474454,1.0,1.550610672373447,0.0
5965,nan,nan,1.8229181178472817,0.0
5966,0.7851337387281305,0.9694902300834656,2.9846956758328695,1.1615993103217732
5967,0.8387072840783777,1.0,2.0707308644239473,0.0
5968,0.8387072840783777,1.0,2.0707308644239473,0.0
5969,0.9279908581691629,1.0,1.2133409572067417,0.0
5970,0.8939988056295797,1.0,1.3606912090696344,0.0
5971,0.9083273972456272,1.0,1.3964686278928555,0.0
5972,0.9311161900267881,1.0,0.9855840400599604,0.0
5973,0.90525039664486,1.0,1.6608008367489824,0.0
5974,0.9416720928514705,1.0,0.9818147605727288,0.0
5975,0.900579208836836,0.9631227254867554,1.3205986760050548,0.8766794924397211
5976,0.9389097564945034,0.9959149956703186,0.924239262778083,0.34811978185981185
5977,0.9047836148948,1.0,1.823509109250525,0.0
5978,0.9279908581691629,1.0,1.2133409572067417,0.0
5979,0.9047836148948,1.0,1.823509109250525,0.0
5980,0.9322047852552854,1.0,1.3529314393322047,0.0
5981,0.8545282461275958,1.0,1.7400181520910327,0.0
5982,0.9235286841935971,1.0,1.2664466521800983,0.0
5983,0.9278779132839512,1.0,1.3314974591726447,0.0
5984,0.9169974542935105,0.9851574897766113,1.4722124334711417,0.6668964645774101
5985,0.9169974542935105,0.9851574897766113,1.4722124334711417,0.6668964645774101
5986,0.9024758475887424,0.9538143277168274,1.357974044880045,0.8203995501305262
5987,0.9090275096104425,0.9644016623497009,1.3220887544075182,0.5601271107257564
5988,0.39096167239853563,0.4700693190097809,3.6815240874470443,3.163690501272319
5989,0.9328094282571007,1.0,1.2633119863825313,0.0
5990,0.7790255677201149,0.8353886008262634,2.5534923566486007,1.4006530574379992
5991,0.48372154673028095,0.6543053388595581,4.252952724412378,3.113256825077838
5992,0.8266605384286805,0.9289064407348633,2.5441530195391673,1.4716091388022778
5993,0.9334659032961902,1.0,1.263075263122847,0.0
5994,0.9334659032961902,1.0,1.263075263122847,0.0
5995,0.9240053299376193,1.0,1.4134992017499781,0.0
5996,0.7857886784533572,0.8592836856842041,1.9309753474050295,0.7738872478055275
5998,0.8464850875249518,1.0,1.6104367692163604,0.0
6000,0.8952792216288415,0.9916921257972717,1.1852379306061822,0.25757785564514735
6001,0.8952792216288415,0.9916921257972717,1.1852379306061822,0.25757785564514735
6002,0.630829407274723,0.678828239440918,2.884815556606328,2.062264648397837
6003,0.7719421356916427,0.9484735131263733,2.0516126479175694,0.637595334387999
6004,0.7676007896661758,0.9469627737998962,2.1257307157524177,0.6069804824744144
6005,0.7111500451962153,0.9706447124481201,2.1603415348281945,0.49505596908664545
6006,0.7111500451962153,0.9706447124481201,2.1603415348281945,0.49505596908664545
6007,0.7064905315637589,1.0,2.044822479414894,0.0
6008,0.9286483963403631,1.0,1.3674473070925954,0.0
6009,0.8582077774707442,1.0,2.1463526202526357,0.0
6011,0.9065094352291342,0.9755799174308777,1.4451636598159066,0.5700026209535167
6012,0.7719421356916427,0.9484735131263733,2.0516126479175694,0.637595334387999
6013,0.7676007896661758,0.9469627737998962,2.1257307157524177,0.6069804824744144
6014,0.7111500451962153,0.9706447124481201,2.1603415348281945,0.49505596908664545
6015,0.9294511675834656,1.0,1.2026126880215013,0.0
6016,0.6207330798109373,0.6604663729667664,2.883991938363176,2.3620262222129624
6017,0.9287170228712699,1.0,1.286253977181028,0.0
6018,0.9287170228712699,1.0,1.286253977181028,0.0
6019,0.913234242134624,1.0,1.2014300545553454,0.0
6020,0.7655554175376892,1.0,1.0527321471025695,0.0
6021,0.7888505280017852,1.0,1.1757946836106963,0.0
6022,0.9132950779269723,1.0,1.4958253591894075,0.0
6023,0.919138279615664,1.0,1.379605258862793,0.0
6024,0.919138279615664,1.0,1.379605258862793,0.0
6025,0.9291226016357541,1.0,1.2546516442959028,0.0
6026,0.7655554175376892,1.0,1.0527321471025695,0.0
6027,0.6248480094515759,1.0,1.553491907747204,0.0
6028,0.7762091875076294,1.0,0.9311702693774105,0.0
6029,0.7380566954612732,1.0,1.1745487955485028,0.0
6030,0.9911037981510162,1.0,0.2570055747149842,0.0
6031,0.9235286841935971,1.0,1.2664466521800983,0.0
6032,0.8858740271975816,1.0,1.6879902326364955,0.0
6033,0.905538830317949,0.9929056167602539,1.4314713099737684,0.25757785564514735
6034,0.8992530361079333,1.0,1.720749106336561,0.0
6035,0.7423137709498405,1.0,2.3302711970225216,0.0
6036,0.7064905315637589,1.0,2.044822479414894,0.0
6037,0.9450565675894419,1.0,0.842197041417276,0.0
6038,0.7954402089118957,1.0,1.3446900618720385,0.0
6040,0.7744955480098724,1.0,1.372739099402929,0.0
6041,0.7752482175827027,1.0,1.4449119691440033,0.0
6042,0.7261754631996155,1.0,1.3707345315737227,0.0
6043,0.9915837347507477,1.0,0.24807292033872516,0.0
6044,0.9575855533281962,1.0,0.37872797325659935,0.0
6045,0.8749505579471588,1.0,0.27405815930624905,0.0
6046,0.8701385110616684,1.0,0.9753480328877702,0.0
6049,0.9047836148948,1.0,1.823509109250525,0.0
6050,0.9143037750170782,0.9821287989616394,1.3910129564380471,0.5272933091362291
6051,0.9329753563027171,1.0,1.4750729157590734,0.0
6052,0.8563206835202709,1.0,2.0515445245021984,0.0
6053,0.8563206835202709,1.0,2.0515445245021984,0.0
6054,0.8563206835202709,1.0,2.0515445245021984,0.0
6055,0.9047836148948,1.0,1.823509109250525,0.0
6057,0.8190354071557522,1.0,1.5771787883373016,0.0
6059,0.9250581809045637,1.0,1.3698242832771546,0.0
6060,0.9250581809045637,1.0,1.3698242832771546,0.0
6061,0.9250581809045637,1.0,1.3698242832771546,0.0
6062,0.7122806133415205,1.0,1.6865662683049947,0.0
6063,0.8231278874538018,1.0,1.7923562763238072,0.0
6065,0.9475811163061544,1.0,1.2915855880707834,0.0
6067,0.7423137709498405,1.0,2.3302711970225216,0.0
6068,0.7357902646064758,1.0,1.8955633223674482,0.0
6069,0.7064905315637589,1.0,2.044822479414894,0.0
6070,0.9298441663165303,1.0,1.5325285712065864,0.0
6071,0.7337915570462853,1.0,2.1894310346724115,0.0
6073,0.8464850875249518,1.0,1.6104367692163604,0.0
6074,0.9047836148948,1.0,1.823509109250525,0.0
6077,0.8531701043248177,0.9853127002716064,2.000053351065,0.5662890896950803
6078,0.7989772831400236,1.0,1.6352485056318506,0.0
6079,0.9296091777436873,1.0,1.4496630380928404,0.0
6080,0.8464850875249518,1.0,1.6104367692163604,0.0
6082,0.9060251896197979,1.0,1.5839611024965303,0.0
6083,0.918577186190165,1.0,1.4090899291851868,0.0
6084,0.918577186190165,1.0,1.4090899291851868,0.0
6085,0.8531701043248177,0.9853127002716064,2.000053351065,0.5662890896950803
6086,0.9317410728510689,1.0,1.3365381105097591,0.0
6087,0.8832155236326126,1.0,1.7750665763557587,0.0
6089,0.8264402943222147,0.8870326280593872,1.70953932952849,1.1084826050877472
6090,0.8531701043248177,0.9853127002716064,2.000053351065,0.5662890896950803
6091,0.7989772831400236,1.0,1.6352485056318506,0.0
6092,0.9268023251172375,1.0,1.1043281293433886,0.0
6093,0.8832155236326126,1.0,1.7750665763557587,0.0
6094,0.8600698028104421,1.0,1.9488741971856833,0.0
6095,0.8600698028104421,1.0,1.9488741971856833,0.0
6096,0.8719619188392371,0.9533708095550537,2.151835705385612,0.5584742747027513
6097,0.8531701043248177,0.9853127002716064,2.000053351065,0.5662890896950803
6098,0.7989772831400236,1.0,1.6352485056318506,0.0
6099,0.9132950779269723,1.0,1.4958253591894075,0.0
6100,0.9174036605685365,1.0,1.274046325619193,0.0
6101,0.9498881101608276,1.0,0.8915165774192727,0.0
6102,0.7585744857788086,1.0,1.169105045951969,0.0
6103,0.7754282534122467,1.0,1.0943544504282805,0.0
6104,0.9160407828349694,1.0,1.2955124585537263,0.0
6105,0.9481447347336345,1.0,0.9085990060185998,0.0
6106,0.7762091875076294,1.0,0.9311702693774105,0.0
6107,0.777560955286026,1.0,0.6880548357401675,0.0
6108,0.9280432323541712,1.0,1.574116286051889,0.0
6109,0.9280432323541712,1.0,1.574116286051889,0.0
6110,0.8832155236326126,1.0,1.7750665763557587,0.0
6111,0.8719619188392371,0.9533708095550537,2.151835705385612,0.5584742747027513
6112,0.8366418965160847,0.9582440853118896,2.1545654765039117,0.8562875591726302
6114,0.8366418965160847,0.9582440853118896,2.1545654765039117,0.8562875591726302
6115,0.9278779132839512,1.0,1.3314974591726447,0.0
6116,0.8476253863473295,1.0,1.5011288028833956,0.0
6117,0.833760785821237,0.9239041805267334,1.521917799812086,0.6840655110298935
6118,0.8531701043248177,0.9853127002716064,2.000053351065,0.5662890896950803
6119,0.7989772831400236,1.0,1.6352485056318506,0.0
6121,0.922146000296754,0.989596426486969,1.5636518119502851,0.758804835661795
6122,0.26453402857570085,0.29924529790878296,3.631860394492677,3.072701869782659
6123,0.5891089246891407,0.7456138134002686,3.525212302252079,2.140715251101343
6124,0.8832155236326126,1.0,1.7750665763557587,0.0
6125,0.8719619188392371,0.9533708095550537,2.151835705385612,0.5584742747027513
6126,0.8531701043248177,0.9853127002716064,2.000053351065,0.5662890896950803
6127,0.9278779132839512,1.0,1.3314974591726447,0.0
6128,0.8856945211141645,1.0,2.2042592223027366,0.0
6129,0.9077430242746412,1.0,1.6800181197269872,0.0
6130,0.8856945211141645,1.0,2.2042592223027366,0.0
6131,0.8694191857388145,0.9344682693481445,2.083052919988388,0.9000934008125346
6132,0.8531701043248177,0.9853127002716064,2.000053351065,0.5662890896950803
6133,0.7989772831400236,1.0,1.6352485056318506,0.0
6136,0.8476253863473295,1.0,1.5011288028833956,0.0
6137,0.8694191857388145,0.9344682693481445,2.083052919988388,0.9000934008125346
6138,0.8446593023836613,0.9805849194526672,1.7698459695124598,0.5914686846481139
6139,0.8531701043248177,0.9853127002716064,2.000053351065,0.5662890896950803
6140,0.9298441663165303,1.0,1.5325285712065864,0.0
6141,nan,nan,inf,inf
6142,0.9280432323541712,1.0,1.574116286051889,0.0
6143,0.6031372560278434,0.7376309037208557,2.750749002027163,1.8163639601869026
6144,0.6031372560278434,0.7376309037208557,2.750749002027163,1.8163639601869026
6145,0.7337915570462853,1.0,2.1894310346724115,0.0
6146,0.8694191857388145,0.9344682693481445,2.083052919988388,0.9000934008125346
6147,0.8458084750633973,0.898794949054718,1.8139283691035275,1.068852360984206
6148,0.7718423940241337,1.0,1.8428520695914288,0.0
6149,0.7721595503389835,0.9740095734596252,1.9686712946223295,0.5244695807713635
6150,0.7721595503389835,0.9740095734596252,1.9686712946223295,0.5244695807713635
6151,0.9280432323541712,1.0,1.574116286051889,0.0
6152,0.8856945211141645,1.0,2.2042592223027366,0.0
6153,0.8694191857388145,0.9344682693481445,2.083052919988388,0.9000934008125346
6154,0.7721595503389835,0.9740095734596252,1.9686712946223295,0.5244695807713635
6155,0.7718423940241337,1.0,1.8428520695914288,0.0
6156,0.7373008616268635,0.8680353164672852,2.0859671074080577,1.5501862977507368
6157,0.9278779132839512,1.0,1.3314974591726447,0.0
6158,0.8600698028104421,1.0,1.9488741971856833,0.0
6159,0.8694191857388145,0.9344682693481445,2.083052919988388,0.9000934008125346
6160,0.6480659246444702,0.8120672702789307,2.6514438971242558,1.8850272068337754
6161,0.7381679601967335,0.8397135734558105,2.3695077514943015,1.562857676077443
6163,0.9296091777436873,1.0,1.4496630380928404,0.0
6164,0.9296091777436873,1.0,1.4496630380928404,0.0
6165,0.8889160370249055,1.0,1.5856777219190594,0.0
6166,0.8694191857388145,0.9344682693481445,2.083052919988388,0.9000934008125346
6167,0.8458084750633973,0.898794949054718,1.8139283691035275,1.068852360984206
6168,0.7446819320321083,0.8851643204689026,2.6294345880577725,2.3206971145960495
6169,0.7692754566669464,0.8929250240325928,2.084111776187429,1.1891043381663768
6170,0.7430502101778984,0.8716224431991577,2.21920480918826,1.2936994626330849
6171,0.922146000296754,0.989596426486969,1.5636518119502851,0.758804835661795
6172,0.8856945211141645,1.0,2.2042592223027366,0.0
6173,0.8694191857388145,0.9344682693481445,2.083052919988388,0.9000934008125346
6174,0.8519724309444427,0.9858240485191345,1.4338786449810654,0.4135859197451169
6175,0.9317410728510689,1.0,1.3365381105097591,0.0
6176,0.8849363751085845,1.0,1.8461237360379084,0.0
6177,0.8746564456245356,0.9357562065124512,2.1611032398214705,1.005986659403851
6178,0.841454751658858,0.9015854001045227,2.2973816914468825,1.3155091765490703
6179,0.7350904524326325,0.9838477969169617,2.471651925724628,0.4521254955977326
6180,0.7111500451962153,0.9706447124481201,2.1603415348281945,0.49505596908664545
6181,0.7111500451962153,0.9706447124481201,2.1603415348281945,0.49505596908664545
6182,0.7111500451962153,0.9706447124481201,2.1603415348281945,0.49505596908664545
6183,0.9317410728510689,1.0,1.3365381105097591,0.0
6184,0.8889160370249055,1.0,1.5856777219190594,0.0
6185,0.8889160370249055,1.0,1.5856777219190594,0.0
6186,0.8694191857388145,0.9344682693481445,2.083052919988388,0.9000934008125346
6187,0.8458084750633973,0.898794949054718,1.8139283691035275,1.068852360984206
6188,0.7474450513720512,0.9842028617858887,2.12463187026992,0.48934864167073716
6189,0.7357902646064758,1.0,1.8955633223674482,0.0
6190,0.9258674422607702,1.0,1.4623975144567563,0.0
6191,0.9313329250241319,1.0,1.1085658232828346,0.0
6192,0.7688297510147095,1.0,1.267794450606112,0.0
6193,0.780881655216217,1.0,0.7896164671930606,0.0
6194,0.9132950779269723,1.0,1.4958253591894075,0.0
6195,0.9132950779269723,1.0,1.4958253591894075,0.0
6197,0.9104365822341707,0.9837414026260376,1.1019479108811792,0.26354277227800704
6198,0.7731757283210754,1.0,1.2104586648499527,0.0
6199,0.7731757283210754,1.0,1.2104586648499527,0.0
6200,0.780881655216217,1.0,0.7896164671930606,0.0
6201,0.9282055830254274,1.0,1.2672142478744348,0.0
6202,0.9302925417820612,1.0,1.050926667001078,0.0
6203,0.9313050069742732,1.0,0.9628721798258881,0.0
6204,0.7731757283210754,1.0,1.2104586648499527,0.0
6205,0.8154839396476745,1.0,0.7726484849339339,0.0
6206,0.780881655216217,1.0,0.7896164671930606,0.0
6207,0.9160407828349694,1.0,1.2955124585537263,0.0
6208,0.9174036605685365,1.0,1.274046325619193,0.0
6209,0.9340795584850841,1.0,1.0077910586116396,0.0
6210,0.7736008524894714,1.0,1.2886065128069917,0.0
6211,0.7380566954612732,1.0,1.1745487955485028,0.0
6212,0.9174036605685365,1.0,1.274046325619193,0.0
6213,0.9132950779269723,1.0,1.4958253591894075,0.0
6214,0.84810937444369,0.9135962128639221,1.2165402175297644,0.38681100841286664
6215,0.7846086978912353,1.0,1.5277783207453097,0.0
6216,0.7605542600154876,1.0,0.8731267087092915,0.0
6217,0.9174036605685365,1.0,1.274046325619193,0.0
6218,0.9340795584850841,1.0,1.0077910586116396,0.0
6219,0.7688297510147095,1.0,1.267794450606112,0.0
6220,0.7688297510147095,1.0,1.267794450606112,0.0
6221,0.7285443246364594,1.0,0.7072823971532572,0.0
6222,0.777560955286026,1.0,0.6880548357401675,0.0
6223,0.9174036605685365,1.0,1.274046325619193,0.0
6224,0.9300262985957993,1.0,1.05999515851351,0.0
6225,0.7954402089118957,1.0,1.3446900618720385,0.0
6226,0.7262488137120786,1.0,1.5962121408901342,0.0
6227,0.9258674422607702,1.0,1.4623975144567563,0.0
6228,0.9203215728824338,1.0,1.1390012208508993,0.0
6229,0.9299820863331357,0.9891273379325867,0.9784748937015867,0.25518817245441233
6230,0.7584676504135132,1.0,1.3148668590812345,0.0
6231,0.6248480094515759,1.0,1.553491907747204,0.0
6232,0.7538890600204468,1.0,1.2402322750976906,0.0
6233,0.7708985269069671,1.0,0.786269005726585,0.0
6234,0.7708985269069671,1.0,0.786269005726585,0.0
6235,0.9898849129676819,1.0,0.2632595821262275,0.0
6236,0.8551873167355856,0.8846938014030457,0.7251955002161794,0.5711096002330311
6237,0.9563600222269694,1.0,0.360227407794755,0.0
6238,0.8538640439510345,1.0,0.26815795092044925,0.0
6239,0.8701385110616684,1.0,0.9753480328877702,0.0
6240,0.8701385110616684,1.0,0.9753480328877702,0.0
6241,0.7584676504135132,1.0,1.3148668590812345,0.0
6243,0.7708985269069671,1.0,0.786269005726585,0.0
6244,0.9898849129676819,1.0,0.2632595821262275,0.0
6245,0.9830146133899689,0.9931176900863647,0.7060402115091562,0.5493092441378332
6246,0.9575855533281962,1.0,0.37872797325659935,0.0
6247,0.9575855533281962,1.0,0.37872797325659935,0.0
6248,0.8733939677476883,1.0,0.264705078963866,0.0
6249,0.8701385110616684,1.0,0.9753480328877702,0.0
6251,0.7708985269069671,1.0,0.786269005726585,0.0
6252,0.7708985269069671,1.0,0.786269005726585,0.0
6253,0.9898849129676819,1.0,0.2632595821262275,0.0
6254,0.9569279352823893,1.0,0.35883439912888937,0.0
6255,0.7567807286977768,0.9054921865463257,1.4244924871188207,1.2921870576184125
6256,0.8733939677476883,1.0,0.264705078963866,0.0
6257,0.8701385110616684,1.0,0.9753480328877702,0.0
6258,0.7584676504135132,1.0,1.3148668590812345,0.0
6259,0.7708985269069671,1.0,0.786269005726585,0.0
6260,0.9898849129676819,1.0,0.2632595821262275,0.0
6261,0.9088736871878306,1.0,0.7779754759839662,0.0
6263,0.8733939677476883,1.0,0.264705078963866,0.0
6264,0.8701385110616684,1.0,0.9753480328877702,0.0
6265,0.8556979298591614,1.0,1.0616147256996196,0.0
6266,0.8701385110616684,1.0,0.9753480328877702,0.0
6267,0.7762660980224609,1.0,1.2308026054506769,0.0
6268,0.7708985269069671,1.0,0.786269005726585,0.0
6269,0.9898849129676819,1.0,0.2632595821262275,0.0
6270,0.9265598257382711,1.0,0.4734471892039296,0.0
6271,0.9265598257382711,1.0,0.4734471892039296,0.0
6274,0.8733939677476883,1.0,0.264705078963866,0.0
6275,0.8701385110616684,1.0,0.9753480328877702,0.0
6276,0.7762091875076294,1.0,0.9311702693774105,0.0
6277,0.7708985269069671,1.0,0.786269005726585,0.0
6278,0.9898849129676819,1.0,0.2632595821262275,0.0
6279,0.8946004311243693,1.0,0.6719828927518401,0.0
6280,0.8733939677476883,1.0,0.264705078963866,0.0
6281,0.8701385110616684,1.0,0.9753480328877702,0.0
6282,0.6697852790355683,0.975616991519928,1.5700808369367523,0.5256247853264305
6283,0.7585744857788086,1.0,1.169105045951969,0.0
6284,0.7708985269069671,1.0,0.786269005726585,0.0
6285,0.9898849129676819,1.0,0.2632595821262275,0.0
6286,0.9898849129676819,1.0,0.2632595821262275,0.0
6287,0.8765081233448453,1.0,0.8826298229593557,0.0
6288,0.8733939677476883,1.0,0.264705078963866,0.0
6289,0.8701385110616684,1.0,0.9753480328877702,0.0
6290,0.7585744857788086,1.0,1.169105045951969,0.0
6291,0.6989095091819764,1.0,0.7638623911991896,0.0
6292,0.9898849129676819,1.0,0.2632595821262275,0.0
6293,0.8939484556516012,1.0,0.7016377804902294,0.0
6294,0.8733939677476883,1.0,0.264705078963866,0.0
6295,0.8701385110616684,1.0,0.9753480328877702,0.0
6298,0.7708985269069671,1.0,0.786269005726585,0.0
6299,0.9898849129676819,1.0,0.2632595821262275,0.0
6300,0.9569279352823893,1.0,0.35883439912888937,0.0
6301,0.8733939677476883,1.0,0.264705078963866,0.0
6303,0.8701385110616684,1.0,0.9753480328877702,0.0
6305,0.7634865999221802,1.0,1.2182091738244565,0.0
6308,0.7708985269069671,1.0,0.786269005726585,0.0
6309,0.9898849129676819,1.0,0.2632595821262275,0.0
6310,0.9365845123926798,0.9554730653762817,0.5126581505775277,0.2118226178026338
6311,0.8749505579471588,1.0,0.27405815930624905,0.0
6312,0.8701385110616684,1.0,0.9753480328877702,0.0
6313,0.7743290305137634,1.0,1.527140430925845,0.0
6314,0.7743290305137634,1.0,1.527140430925845,0.0
6315,0.7731757283210754,1.0,1.2104586648499527,0.0
6316,0.8154839396476745,1.0,0.7726484849339339,0.0
6320,0.9569279352823893,1.0,0.35883439912888937,0.0
6321,0.8733939677476883,1.0,0.264705078963866,0.0
6322,0.8701385110616684,1.0,0.9753480328877702,0.0
6323,0.9347384458079058,1.0,0.956097696295583,0.0
6326,0.9022563739734537,0.9838963747024536,1.5282223117541809,0.4354423590374875
6328,0.9175032840347758,1.0,1.2871967867605814,0.0
6329,0.9314834233008179,1.0,1.3230004616303386,0.0
6331,0.9378083966234151,1.0,0.8943615519917494,0.0
6332,0.7365583759896895,1.0,2.0210594536865023,0.0
6333,0.9425545758476445,1.0,0.9387306960740016,0.0
6334,0.9069237429321858,0.9825133085250854,1.7526882585708607,0.35684036165123795
6335,0.9013397422703829,1.0,1.4827619516304489,0.0
6336,0.8539277838938164,0.9613931179046631,1.594920321740572,0.2811197525716577
6337,0.9131244921531433,1.0,1.3086135769912401,0.0
6338,0.7004300920349179,0.936449408531189,1.937217791466478,0.31387308220515087
6339,0.7556381771961848,0.9402400851249695,1.307738621834655,0.7041329045541833
6340,0.7950354342659315,1.0,1.130280253631767,0.0
