Id,language,meaning,ofto_error_count,Spell,Article_a_an_error_count,sva_error_count,RuleRepeatedLinkWords_error_count,Verbform_error_count,noun_error_count,Article_error_count,AdjAdv_error_count,Wordform_error_count,VerbCollocation_error_count,ppl-ref,ppl-ref_pos,ppl-ref_prod,ppl-ref_dep,ppl-prompt,ppl-prompt_pos,ppl-correct,ppl-correct_pos,ppl-correct_prod,ppl-correct_dep,ppl-ge,ppl-ge_pos,ppl-incorrect,ppl-incorrect_pos,ppl-incorrect_prod,ppl-incorrect_dep,maxsim_15_skip,maxsim_30_skip,maxsim_50_skip,maxsim_15_cbw,maxsim_30_cbw,maxsim_50_cbw,lda_sim-min,ngram_match,ngram_match-lem,ngram_unseen-1,ngram_unseen-2,ngram_unseen-3,error_count,parse_score-ratio,length_ratio,length_01,length_unknown,length_unknown-ratio,length_sounds,length_sounds-ratio,prompt_missing,prompt_missing-pct,prompt_DT,prompt_IN,prompt_MD,prompt_NN,prompt_VB
13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.093870000000003,-5.709255000000001,-15.004470000000001,-17.676270000000002,-1.681241,-1.857332,-17.07484,-3.505217,-9.674116,-19.89856,-26.487609999999997,-32.03436,-17.56225,-18.577479999999998,-11.42535,-18.41171,1.0,0.9999999999999996,1.0,1.0,1.0,1.0,0.1695109706442032,3.66666666667,4.33333333333,0.0,0.25,1.0,0.0,2.36781502929,1.01739332115,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.09215,-6.251008000000001,-16.05891,-18.260460000000002,-1.80618,-1.80618,-17.10225,-4.473262999999999,-13.818579999999999,-19.89856,-22.568170000000002,-32.03436,-17.07923,-20.36447,-14.45364,-18.41171,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9999999999999996,0.9141179197394932,3.75,3.75,0.0,0.25,1.0,0.0,2.39380301315,0.989844438609,1,0.0,0.0,4.0,1.0,1.0,0.33333333333299997,0.0,0.0,0.0,0.0,0.0
15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.093870000000003,-5.165187,-11.0547,-19.5045,-1.681241,-1.857332,-17.083070000000003,-2.992257,-7.475238,-19.89856,-26.487609999999997,-32.03436,-19.16817,-18.68419,-8.632425999999999,-18.41171,0.9999999999999998,1.0,1.0000000000000004,1.0,1.0,0.9999999999999998,0.16883453243992244,3.66666666667,4.33333333333,0.0,0.25,1.0,0.0,2.37682285148,0.983128589699,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-23.45925,-5.200207,-14.982920000000002,-18.260460000000002,-1.80618,-1.80618,-18.10974,-3.196802,-12.2584,-19.89856,-22.568170000000002,-32.03436,-17.71302,-19.72192,-12.644919999999999,-18.41171,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,0.662058066246241,3.75,3.75,0.0,0.25,1.0,0.0,2.47084247903,1.1552538188700001,1,0.0,0.0,5.0,0.0,1.0,0.33333333333299997,0.0,0.0,0.0,0.0,0.0
19,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.24801,-5.226646,-14.73665,-20.88767,-3.362223,-2.922704,-17.70628,-4.6513290000000005,-14.319579999999998,-34.82249,-35.57331,-43.95268,-17.057389999999998,-20.81664,-14.65671,-32.2205,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.882034289177082,12.673267326700001,12.673267326700001,0.0,0.14285714285700002,1.0,0.0,1.40421354532,0.815613256369,1,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-41.05105,-19.19849,-20.01224,-23.85762,-21.36263,-21.435229999999997,-31.33362,-14.67639,-18.6474,-24.8732,-28.248659999999997,-36.697559999999996,-18.02836,-22.11538,-18.53175,-23.01464,0.4303288577620869,0.5467607526335794,0.5264600396362452,0.4279800957536609,0.5706688964568467,0.5275715166472227,0.0,0.48,1.48,0.8,1.0,1.0,0.0,1.27080892394,0.793296370481,1,0.0,0.0,8.0,0.0,6.0,0.8571428571430001,0.0,1.0,1.0,1.0,1.0
21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.53235,-13.45602,-26.430940000000003,-35.79699,-26.431990000000003,-23.69233,-35.223440000000004,-11.16266,-23.38877,-34.82249,-33.42328,-43.95268,-20.71901,-21.27759,-22.73622,-32.2205,0.3303924041261422,0.5453180813930807,0.5942677315991737,0.3309749043361632,0.5651702667359548,0.5851423654374507,0.0,1.12,1.12,0.714285714286,1.0,1.0,1.0,1.8985781113799998,1.11061491867,1,0.0,0.0,8.0,0.0,5.0,0.714285714286,0.0,1.0,1.0,1.0,1.0
22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.35772,-15.92631,-19.50668,-23.85762,-21.234939999999998,-20.60795,-31.84354,-12.10994,-17.356070000000003,-24.8732,-28.226159999999997,-36.697559999999996,-20.3037,-20.430629999999997,-16.210639999999998,-23.01464,0.8552861347121077,0.8718241828480868,0.8157388710345529,0.8519408574699565,0.8680089231247403,0.8005276335685735,0.40152685588020975,2.36,2.36,0.4,1.0,1.0,0.0,1.13057745746,0.793296370481,1,0.0,0.0,5.0,1.0,4.0,0.5714285714289999,0.0,1.0,1.0,0.0,1.0
24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22.17184,-5.146255,-9.131722,-19.221770000000003,-2.028481,-2.1301900000000002,-18.38287,-3.3496650000000003,-7.875435,-24.8732,-27.297359999999998,-36.697559999999996,-16.972520000000003,-19.36294,-9.015525,-23.01464,1.0,0.9999999999999998,1.0000000000000004,0.9999999999999998,1.0000000000000002,1.0,0.8243432947932583,5.75,5.75,0.0,0.2,1.0,0.0,2.04241103838,1.1258404163299998,1,0.0,0.0,5.0,1.0,2.0,0.33333333333299997,0.0,0.0,0.0,0.0,1.0
25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22.17184,-5.146255,-9.131722,-19.221770000000003,-2.028481,-2.1301900000000002,-18.38287,-3.3496650000000003,-7.875435,-24.8732,-27.297359999999998,-36.697559999999996,-16.972520000000003,-19.36294,-9.015525,-23.01464,1.0,0.9999999999999998,1.0000000000000004,0.9999999999999998,1.0000000000000002,1.0,0.8242154044401451,5.75,5.75,0.0,0.2,1.0,0.0,2.04241103838,1.1258404163299998,1,0.0,0.0,5.0,1.0,2.0,0.33333333333299997,0.0,0.0,0.0,0.0,1.0
26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22.17184,-5.146255,-9.131722,-19.221770000000003,-2.028481,-2.1301900000000002,-18.38287,-3.3496650000000003,-7.875435,-24.8732,-27.297359999999998,-36.697559999999996,-16.972520000000003,-19.36294,-9.015525,-23.01464,1.0,0.9999999999999998,1.0000000000000004,0.9999999999999998,1.0000000000000002,1.0,0.8307087992012826,5.75,5.75,0.0,0.2,1.0,0.0,2.04241103838,1.1258404163299998,1,0.0,0.0,5.0,1.0,2.0,0.33333333333299997,0.0,0.0,0.0,0.0,1.0
28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-24.78823,-0.5898255,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1956571213756449,0.0,0.0,1.0,1.0,1.0,13.0,1.37789502866,0.0,0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-24.78823,-0.5898255,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.19906980685266568,0.0,0.0,1.0,1.0,1.0,13.0,1.37789502866,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-24.78823,-0.5898255,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.2431578763137774,0.0,0.0,1.0,1.0,1.0,13.0,1.37789502866,0.0,0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-24.78823,-0.5898255,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.19896269126401067,0.0,0.0,1.0,1.0,1.0,13.0,1.37789502866,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.6037,-1.7466099999999998,-3.5697120000000004,-5.620696,-6.112603,-1.531834,-17.54393,-1.514334,-2.9058479999999998,-4.974641,-16.062820000000002,-18.04477,-14.293529999999999,-15.13807,-2.973481,-4.6029279999999995,0.14197605661890295,0.12108210621751865,0.02498064716482102,0.14198960297432686,0.12108400501417738,0.024984448534571824,0.1956743682497236,0.0,0.0,1.0,1.0,1.0,1.0,0.735871807511,0.254066345225,1,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-24.78823,-0.5898255,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.19569221409627674,0.0,0.0,1.0,1.0,1.0,13.0,1.37789502866,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
43,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.83006,-3.8330050000000004,-7.559773,-16.47542,-1.939085,-1.9523119999999998,-17.43771,-2.9216860000000002,-7.316639,-24.8732,-28.823940000000004,-36.697559999999996,-14.901329999999998,-16.82266,-7.905216,-23.01464,1.0000000000000002,1.0000000000000002,1.0,0.9999999999999998,1.0,0.9999999999999998,0.674909451922893,12.0,12.0,0.0,0.2,1.0,0.0,0.9761531750229999,0.597221253911,1,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.84419,-2.791212,-5.675854,-4.718602,-0.8779184999999999,-3.158098,-17.137520000000002,-2.6669560000000003,-4.974641,-4.974641,-16.18374,-18.04477,-15.06819,-15.42106,-4.6029279999999995,-4.6029279999999995,0.029710091203789563,0.0,0.0,0.08006823583444632,0.0,0.0,0.02270733670283021,0.0,0.0,1.0,1.0,1.0,0.0,0.271341714869,0.151792339561,1,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.09096,-0.9248506,-7.1432649999999995,-5.620696,-0.7132105,-0.7132105,-73.33389,-0.7899094,-6.569386,-4.974641,-72.04276,-74.00315,-15.30018,-16.38191,-6.409043,-4.6029279999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,13.0,0.9677100229700001,0.0,0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
46,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.69187,-4.145107,-11.88527,-20.06542,-2.440661,-2.848025,-21.64461,-3.6099410000000005,-10.88653,-24.8732,-26.85173,-36.697559999999996,-21.64094,-19.318929999999998,-11.07943,-23.01464,0.8679190015614718,0.8553024539280015,0.8392666193873457,0.8673256295744818,0.8546180128517278,0.8361523822912755,0.0,2.0,2.0,0.4,1.0,1.0,1.0,2.0886967567099997,1.1258404163299998,1,0.0,0.0,6.0,0.0,3.0,0.5,1.0,0.0,0.0,0.0,1.0
48,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.31793,-4.097874,-11.80485,-14.444729999999998,-2.440661,-2.848025,-18.37932,-2.931685,-10.3526,-19.89856,-22.18887,-32.03436,-18.61114,-17.89185,-10.57207,-18.41171,0.8679190015614722,0.8553024539280015,0.8392666193873456,0.867325629574482,0.8546180128517276,0.8361523822912754,0.0,2.0,2.0,0.25,1.0,1.0,0.0,1.68584201259,0.900672333065,1,0.0,0.0,4.0,1.0,3.0,0.5,1.0,0.0,0.0,0.0,1.0
49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.6037,-1.7466099999999998,-3.5697120000000004,-5.620696,-0.7132105,-1.7274509999999998,-17.54393,-1.514334,-2.9058479999999998,-4.974641,-16.062820000000002,-18.04477,-14.293529999999999,-15.13807,-2.973481,-4.6029279999999995,0.0,0.05581851865251872,0.050478365776688405,0.0,0.055801006477140334,0.051526533132182965,0.1414213562373095,0.0,0.0,1.0,1.0,1.0,1.0,0.5168104310849999,0.225168083266,1,0.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
51,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.093870000000003,-5.165187,-11.0547,-19.5045,-1.681241,-1.857332,-17.08821,-2.992257,-7.475238,-19.89856,-26.487609999999997,-32.03436,-19.318379999999998,-18.68419,-8.632425999999999,-18.41171,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.1901058243256941,3.66666666667,4.33333333333,0.0,0.25,1.0,0.0,2.37682285148,0.976321444503,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.516189999999998,-3.2806059999999997,-7.419624000000001,-11.68714,-1.80618,-1.80618,-18.384439999999998,-2.7877240000000003,-6.864039999999999,-14.92392,-23.70976,-27.371159999999996,-16.11786,-17.46744,-6.86333,-13.808779999999999,1.0,0.9999999999999998,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9976068929294104,2.5,2.5,0.0,0.33333333333299997,1.0,0.0,2.13533820186,0.784409901188,1,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
53,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.98881,-2.2370919999999996,-5.675745,-5.620696,-1.6901959999999998,-1.6901959999999998,-15.785779999999999,-1.862795,-4.974641,-4.974641,-13.1026,-18.04477,-12.88619,-15.30189,-3.6995989999999996,-4.6029279999999995,0.541038934273334,0.6190290222119477,0.6458317305714254,0.541038934273334,0.6190290222119477,0.6458317305714254,0.6645289021477395,1.0,1.0,0.0,1.0,1.0,0.0,0.213084118999,0.0861558926581,1,0.0,0.0,1.0,1.0,5.0,0.833333333333,0.0,1.0,0.0,1.0,0.0
