Id,language,meaning,ofto_error_count,Spell,Article_a_an_error_count,sva_error_count,RuleRepeatedLinkWords_error_count,Verbform_error_count,noun_error_count,Article_error_count,AdjAdv_error_count,Wordform_error_count,VerbCollocation_error_count,ppl-ref,ppl-ref_pos,ppl-ref_prod,ppl-ref_dep,ppl-prompt,ppl-prompt_pos,ppl-correct,ppl-correct_pos,ppl-correct_prod,ppl-correct_dep,ppl-ge,ppl-ge_pos,ppl-incorrect,ppl-incorrect_pos,ppl-incorrect_prod,ppl-incorrect_dep,maxsim_15_skip,maxsim_30_skip,maxsim_50_skip,maxsim_15_cbw,maxsim_30_cbw,maxsim_50_cbw,lda_sim-min,ngram_match,ngram_match-lem,ngram_unseen-1,ngram_unseen-2,ngram_unseen-3,error_count,parse_score-ratio,length_ratio,length_01,length_unknown,length_unknown-ratio,length_sounds,length_sounds-ratio,prompt_missing,prompt_missing-pct,prompt_DT,prompt_IN,prompt_MD,prompt_NN,prompt_VB
220,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.604879999999998,-6.271439,-14.940489999999999,-23.31111,-3.6470870000000004,-4.048126,-19.64722,-5.342054,-13.233979999999999,-24.8732,-27.473159999999996,-36.697559999999996,-16.6362,-19.30005,-12.79073,-23.01464,0.9450158656641806,0.9330845081704006,0.92173037309273,0.939790667098736,0.9307874316568594,0.9180423146332972,0.3258246237571574,3.18,3.18,0.2,0.6,1.0,1.0,1.3310293453,0.741073595072,1,0.0,0.0,5.0,1.0,3.0,0.428571428571,0.0,0.0,1.0,0.0,1.0
227,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.76667,-6.8644050000000005,-18.961779999999997,-22.774620000000002,-1.681241,-1.857332,-19.9747,-5.192815,-15.26275,-24.8732,-31.150470000000002,-36.697559999999996,-22.800710000000002,-20.28923,-15.62575,-23.01464,0.9028830424069856,0.9114122406027872,0.8891321526296643,0.9028678731841532,0.911398318578794,0.8891180990239278,0.14606889571085666,4.0,4.66666666667,0.2,0.4,1.0,0.0,2.99784382287,1.13460493836,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.64843,-5.769856,-8.832908,-21.88172,-2.40824,-2.10721,-26.9408,-4.899153,-9.306786,-19.89856,-28.397959999999998,-32.03436,-15.531979999999999,-19.430889999999998,-8.865432,-18.41171,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.6146228139977137,2.0,2.0,0.25,0.75,1.0,0.0,2.6622170444599997,0.997017216785,1,0.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
248,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.64843,-5.769856,-8.832908,-21.88172,-2.40824,-2.10721,-26.9408,-4.899153,-9.306786,-19.89856,-28.397959999999998,-32.03436,-15.531979999999999,-19.430889999999998,-8.865432,-18.41171,1.0000000000000002,1.0,0.9999999999999996,1.0,1.0,1.0,0.6142519403093747,2.0,2.0,0.25,0.75,1.0,0.0,2.6622170444599997,0.997017216785,1,0.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
257,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-43.38758,-17.68114,-26.98371,-34.81154,-5.7244459999999995,-5.114473,-29.1924,-12.302999999999999,-28.453879999999998,-54.72105,-39.27845,-62.60548000000001,-18.720489999999998,-22.7832,-28.12722,-50.63221,0.9999790122777696,0.9999742040173372,0.9999724279744902,0.999928274820138,0.9999150289734676,0.9998801676987688,0.6737620047892603,10.6237623762,10.6237623762,0.272727272727,0.545454545455,1.0,0.0,0.5248631512290001,1.28042383127,1,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-36.283359999999995,-9.684351,-11.76019,-20.600579999999997,-2.939943,-2.923075,-26.04137,-9.241562,-11.40634,-29.84785,-31.61882,-41.36076,-15.716339999999999,-20.55826,-11.90165,-27.61757,1.0,1.0,1.0,1.0,1.0000000000000004,1.0,0.8491752150903615,9.0,9.0,0.166666666667,0.5,1.0,0.0,1.15492337427,0.698412998874,1,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.41357,-4.090767,-18.22915,-24.57553,-2.76898,-2.689346,-23.57645,-4.482558999999999,-16.63749,-34.82249,-24.263360000000002,-43.95268,-17.54605,-20.7367,-16.70671,-32.2205,0.9053431673247234,0.9146620504274571,0.916761330951306,0.8999379851768659,0.9055521337668508,0.914434987316103,0.0,5.081081081080001,5.081081081080001,0.14285714285700002,0.28571428571400004,1.0,0.0,2.11772876367,1.21678517428,1,0.0,0.0,7.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
266,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.14613,-4.701765,-21.04395,-20.27765,-2.741198,-2.458078,-17.55256,-4.4272730000000005,-18.09119,-29.84785,-29.74946,-41.36076,-15.596770000000001,-17.56513,-18.723489999999998,-27.61757,0.9498736121701328,0.9767859996576966,0.9748486856036552,0.9139203862230344,0.961007275846037,0.9738910849538678,0.5887423676333849,5.8983050847500005,5.8983050847500005,0.166666666667,0.33333333333299997,1.0,0.0,1.26650305912,0.780591711395,1,0.0,0.0,6.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0
267,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.07955,-8.494511,-21.38792,-21.7818,-2.741198,-3.9765919999999997,-23.23694,-8.23887,-17.791339999999998,-29.84785,-28.146559999999997,-41.36076,-16.19231,-18.655160000000002,-17.2641,-27.61757,0.9498736121701328,0.9767859996576966,0.9748486856036552,0.9139203862230344,0.961007275846037,0.9738910849538678,0.5886423332485705,5.8983050847500005,5.8983050847500005,0.166666666667,0.33333333333299997,1.0,0.0,1.21419046961,0.780591711395,1,0.0,0.0,6.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0
271,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.954240000000002,-4.0005440000000005,-9.331035,-18.40503,-11.826130000000001,-10.316510000000001,-23.48081,-3.321028,-10.48371,-24.8732,-23.462670000000003,-36.697559999999996,-16.25988,-18.35045,-11.357380000000001,-23.01464,0.8324640411522465,0.6782674217953442,0.6455912599768583,0.8284343824273241,0.6790081726271854,0.6348648777290138,0.0,2.33333333333,2.33333333333,0.4,0.8,1.0,0.0,1.4077812663100002,0.715679908521,1,0.0,0.0,5.0,1.0,5.0,0.714285714286,0.0,0.0,1.0,1.0,1.0
304,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.781729999999996,-9.190532000000001,-11.80485,-20.06542,-2.741691,-2.364273,-21.536579999999997,-5.140766999999999,-9.352557000000001,-24.8732,-24.33051,-36.697559999999996,-20.893720000000002,-20.789479999999998,-10.57207,-23.01464,0.9091384441402856,0.888665831604059,0.8942180216714501,0.9087746334782888,0.8881866462019962,0.8922598418181548,0.0,2.5,2.5,0.2,1.0,1.0,0.0,2.01469577794,1.12589247702,1,0.0,0.0,10.0,0.0,2.0,0.33333333333299997,0.0,0.0,0.0,0.0,1.0
308,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.791220000000003,-2.614898,-4.964493,-7.938033,-1.7558369999999999,-1.7558369999999999,-19.09995,-2.526193,-4.1028519999999995,-9.949282,-20.72568,-22.70797,-16.1426,-16.670939999999998,-4.1602440000000005,-9.205855999999999,0.9877350157329764,0.9880312194924256,0.9856246003528718,0.9630851149054246,0.9636353215268708,0.9545597819575332,0.25749318532361576,1.0,1.0,0.5,1.0,1.0,0.0,0.551328774921,0.30319175466299997,1,0.0,0.0,2.0,1.0,2.0,0.666666666667,1.0,0.0,0.0,0.0,0.0
316,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.01361,-5.704146,-16.4305,-18.8101,-4.198084,-4.697255,-20.71675,-4.670844000000001,-15.79969,-29.84785,-29.90059,-39.28948,-17.241789999999998,-19.64675,-16.5573,-27.61757,0.9987394161931612,0.9993423397198048,0.9983656572870928,0.9950807915573336,0.9947326075578468,0.9930983173450718,0.3339638074280021,3.5544554455400004,6.55445544554,0.33333333333299997,0.666666666667,1.0,0.0,1.47790118029,0.7906611592560001,1,0.0,0.0,6.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0
339,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.23688,-6.937314999999999,-15.76044,-16.56205,-2.40824,-2.40824,-22.10499,-6.849867999999999,-12.20716,-14.92392,-20.66487,-27.371159999999996,-16.649620000000002,-17.642879999999998,-12.228489999999999,-13.808779999999999,0.6261596655231408,0.653906322214065,0.6905199738213411,0.6251121871047723,0.6528210127736123,0.6878004305664249,0.5709024560551798,2.0,2.0,0.33333333333299997,0.666666666667,1.0,0.0,0.767746275081,0.370565506575,1,0.0,0.0,3.0,1.0,3.0,0.6,1.0,0.0,0.0,1.0,0.0
340,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-31.90307,-5.146255,-9.131722,-20.299960000000002,-3.042721,-2.1301900000000002,-26.64385,-3.3496650000000003,-7.875435,-24.8732,-29.44882,-36.697559999999996,-15.71389,-19.36294,-9.015525,-23.01464,0.9259311969304838,0.8925159454499734,0.9104521578649858,0.9256732252313846,0.892139578233362,0.9089183984649796,0.8409292701586113,3.5,5.75,0.2,0.6,1.0,0.0,2.05352521281,1.12589247702,1,0.0,0.0,5.0,1.0,3.0,0.5,1.0,0.0,0.0,0.0,1.0
374,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22.1571,-5.108901,-15.44979,-20.602610000000002,-2.028481,-2.069874,-18.38631,-3.406244,-12.72322,-29.84785,-23.19005,-41.36076,-16.49106,-19.975929999999998,-13.544,-27.61757,1.0,0.9999999999999996,0.9999999999999994,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.8689566565883089,7.25,7.25,0.0,0.166666666667,1.0,0.0,2.51497566357,1.35107097243,1,0.0,0.0,10.0,0.0,1.0,0.166666666667,0.0,0.0,0.0,0.0,0.0
388,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-23.87377,-5.057394,-16.45254,-24.175420000000003,-3.562461,-3.080418,-18.82252,-3.6951650000000003,-14.23661,-29.84785,-32.745059999999995,-41.36076,-16.03679,-19.51775,-13.917910000000001,-27.61757,0.9999999999999996,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,0.5234595175153035,4.88,5.74,0.0,0.166666666667,1.0,0.0,1.35711478236,0.892953931251,1,0.0,0.0,6.0,1.0,3.0,0.375,0.0,0.0,1.0,0.0,1.0
395,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.27413,-15.55499,-15.725610000000001,-28.103479999999998,-3.2891480000000004,-3.6555720000000003,-28.6293,-6.266785,-13.983479999999998,-24.8732,-26.62835,-36.697559999999996,-19.35543,-19.67819,-13.39749,-23.01464,0.8912117158413914,0.879912039646734,0.8874325374578944,0.8856570371508136,0.8679784165106857,0.8760368335183032,0.0,1.525,1.525,0.4,0.6,1.0,0.0,1.34690722956,0.8263270385510001,1,0.0,0.0,5.0,1.0,2.0,0.666666666667,0.0,0.0,0.0,1.0,0.0
402,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.28128,-2.614898,-4.964493,-11.241389999999999,-1.7558369999999999,-1.7558369999999999,-22.042460000000002,-2.526193,-4.1028519999999995,-9.949282,-20.72568,-22.70797,-15.279570000000001,-16.670939999999998,-4.1602440000000005,-9.205855999999999,0.9934283302841164,0.9921242512031802,0.9926182618461578,0.9803714423593372,0.9749552178766692,0.9765730649418998,0.2037526338825217,1.0,1.0,0.5,1.0,1.0,1.0,0.545078158802,0.304444842321,1,0.0,0.0,2.0,1.0,2.0,0.666666666667,1.0,0.0,0.0,1.0,0.0
