set_Id,ofto_error_count,Spell,Article_a_an_error_count,sva_error_count,RuleRepeatedLinkWords_error_count,Verbform_error_count,noun_error_count,Article_error_count,AdjAdv_error_count,Wordform_error_count,VerbCollocation_error_count
2017_train_asr_10033,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10034,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10035,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10036,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10037,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10038,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10039,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10040,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10041,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10042,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10043,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10044,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10045,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10046,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10047,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10049,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10050,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10051,0,0,0,0,0,0,1,0,0,0,1
2017_train_asr_10052,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10053,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10054,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10055,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10056,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10057,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10059,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10060,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10061,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10062,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10063,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10065,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10066,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10067,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10068,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10069,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10070,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10071,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10072,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10073,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10074,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10075,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10076,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10077,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10078,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10079,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10080,0,0,0,0,0,0,0,1,0,0,1
2017_train_asr_10081,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10083,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10084,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10087,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10089,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10091,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10092,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10093,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10094,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10095,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10096,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10097,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10098,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10099,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10101,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10102,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10103,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10104,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10105,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10106,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10107,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10108,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10111,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10112,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10113,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10115,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10116,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10117,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10118,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10119,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10120,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10121,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10122,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10123,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10124,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10125,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10126,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10127,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10128,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10129,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10130,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10131,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10132,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10133,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10134,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10135,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10136,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10137,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10138,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10140,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10141,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10142,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10143,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10144,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10145,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10146,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10147,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10148,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10149,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10150,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10151,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10152,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10153,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10154,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10155,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10156,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10157,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10158,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10159,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10160,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10161,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10162,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10163,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10164,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10165,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10166,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10167,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10168,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10169,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10170,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10171,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10172,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10173,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10174,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10175,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10176,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10177,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10178,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10179,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10180,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10181,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10182,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10183,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10184,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10185,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10186,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10187,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10188,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10189,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10190,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10191,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10192,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10193,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10194,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10195,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10196,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10197,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10199,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10201,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10202,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10203,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10204,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10205,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10206,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10207,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10208,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10209,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10210,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10211,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10212,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10213,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10214,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10215,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10216,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10217,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10218,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10219,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10220,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10221,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10222,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10223,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10224,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10225,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10226,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10227,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10228,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10229,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10230,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10231,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10232,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10233,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10234,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10235,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10236,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10237,0,0,0,0,0,0,1,0,0,0,0
2017_train_asr_10238,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10239,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10240,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10241,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10242,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10243,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10244,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10245,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10246,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10247,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10248,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10249,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10250,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10251,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10252,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10253,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10254,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10255,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10256,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10257,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10258,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10260,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10261,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10262,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10263,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10264,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10265,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10266,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10268,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10269,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10270,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10271,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10272,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10273,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10274,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10275,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10276,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10277,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10278,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10279,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10280,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10281,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10282,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10283,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10284,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10285,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10286,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10287,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10288,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10289,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10290,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10291,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10292,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10293,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10294,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10295,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10296,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10297,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10298,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10299,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10300,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10301,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10302,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10303,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10304,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10305,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10306,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10307,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10308,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10309,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10310,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10311,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10312,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10313,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10314,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10315,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10316,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10317,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10318,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10319,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10320,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10321,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10322,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10323,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10324,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10325,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10326,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10327,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10328,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10330,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10331,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10332,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10333,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10334,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10335,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10336,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10337,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10338,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10339,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10340,0,0,0,1,0,0,0,0,0,0,0
2017_train_asr_10341,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10342,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10343,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10344,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10345,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10346,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10347,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10348,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10349,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10350,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10351,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10352,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10353,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10354,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10355,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10356,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10357,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10358,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10361,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10362,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10363,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10364,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10366,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10367,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10368,0,0,0,0,0,0,1,0,0,0,0
2017_train_asr_10369,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10370,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10371,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10372,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10373,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10374,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10375,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10376,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10377,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10378,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10379,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10380,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10381,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10382,0,0,0,1,0,0,0,0,0,0,0
2017_train_asr_10383,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10384,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10385,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10386,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10387,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10388,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10389,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10390,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10391,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10392,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10393,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10394,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10396,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10397,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10398,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10399,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10400,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10401,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10402,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10403,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10404,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10405,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10406,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10407,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10408,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10409,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10410,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10411,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10412,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10413,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10414,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10415,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10416,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10417,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10418,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10419,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10420,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10421,0,0,0,0,0,0,0,0,0,1,1
2017_train_asr_10422,0,0,0,0,0,0,0,0,0,1,2
2017_train_asr_10423,0,0,0,0,0,0,0,0,0,1,1
2017_train_asr_10424,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10425,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10426,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10427,0,0,0,0,0,0,0,1,0,0,0
2017_train_asr_10428,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10429,0,0,0,0,0,0,0,0,0,0,1
2017_train_asr_10430,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10431,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10432,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10433,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10434,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10435,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10439,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10440,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10441,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10443,0,0,0,0,0,0,1,0,0,0,0
2017_train_asr_10444,0,0,0,0,0,0,0,0,0,0,0
2017_train_asr_10446,0,0,0,0,0,0,1,0,0,0,0
