set_Id,ofto_error_count,Spell,Article_a_an_error_count,sva_error_count,RuleRepeatedLinkWords_error_count,Verbform_error_count,noun_error_count,Article_error_count,AdjAdv_error_count,Wordform_error_count,VerbCollocation_error_count
scst1_testData_annotated_3819,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3820,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3822,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3823,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3824,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3825,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3826,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3827,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3828,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3829,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3830,0,0,0,0,0,0,0,0,0,1,0
scst1_testData_annotated_3831,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3832,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3833,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3834,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3835,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3836,0,0,0,0,0,0,0,1,0,0,0
scst1_testData_annotated_3837,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3838,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3839,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3840,0,0,0,0,0,0,0,0,0,0,1
scst1_testData_annotated_3841,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3842,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3843,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3844,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3845,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3846,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3847,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3848,0,0,0,0,0,0,0,1,0,0,0
scst1_testData_annotated_3849,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3850,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3851,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3852,0,0,0,0,0,0,0,1,0,0,0
scst1_testData_annotated_3853,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3854,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3855,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3856,0,0,0,0,0,0,0,1,0,0,0
scst1_testData_annotated_3857,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3858,0,0,0,0,0,0,1,1,0,0,0
scst1_testData_annotated_3859,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3860,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3861,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3862,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3863,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3864,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3865,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3866,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3867,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3868,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3869,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3870,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3871,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3872,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3873,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3874,0,0,0,0,0,0,0,0,1,0,0
scst1_testData_annotated_3875,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3876,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3877,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3878,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3879,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3880,0,0,0,1,0,0,0,0,0,0,0
scst1_testData_annotated_3882,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3883,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3888,0,0,0,0,0,0,0,0,0,0,1
scst1_testData_annotated_3889,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3890,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3891,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3892,0,0,0,0,0,0,0,1,0,0,0
scst1_testData_annotated_3893,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3894,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3896,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3897,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3898,0,0,0,0,0,0,1,0,0,0,0
scst1_testData_annotated_3899,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3900,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3901,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3902,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3903,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3904,0,0,0,1,0,0,0,0,0,0,0
scst1_testData_annotated_3905,0,0,0,1,0,0,0,0,0,0,0
scst1_testData_annotated_3906,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3907,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3908,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3909,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3910,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3911,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3912,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3913,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3914,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3915,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3916,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3917,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3918,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3919,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3920,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3921,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3922,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3923,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3924,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3925,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3926,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3927,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3928,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3929,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3930,0,0,0,0,0,0,0,1,0,0,0
scst1_testData_annotated_3931,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3932,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3933,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3934,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3935,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3936,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3938,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3940,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3941,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3942,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3943,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3944,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3945,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3946,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3947,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3948,0,0,0,1,0,0,0,0,0,0,0
scst1_testData_annotated_3949,0,0,0,1,0,0,0,0,0,0,0
scst1_testData_annotated_3950,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3952,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3953,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3954,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3955,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3956,0,0,0,0,0,0,1,0,0,0,0
scst1_testData_annotated_3958,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3959,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3960,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3961,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3962,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3963,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3966,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3967,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3968,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3969,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3970,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3971,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3972,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3973,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3974,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3975,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3976,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3977,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3978,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3979,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3980,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3981,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3982,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3983,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3986,0,0,0,0,0,0,0,0,0,0,1
scst1_testData_annotated_3987,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3988,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3989,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3991,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3992,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3993,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3995,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3996,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3997,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3998,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_3999,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4000,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4001,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4002,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4003,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4004,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4005,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4006,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4007,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4008,0,0,0,1,0,0,0,0,0,0,0
scst1_testData_annotated_4009,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4010,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4011,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4012,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4014,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4015,0,0,0,0,0,0,0,0,0,0,1
scst1_testData_annotated_4016,0,0,0,0,0,0,0,0,0,0,1
scst1_testData_annotated_4017,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4018,0,0,0,0,0,0,0,0,0,0,0
scst1_testData_annotated_4019,0,0,0,0,0,0,0,0,0,0,0
